; ANDROID_ID=,209f3385a869c69
; Activities=,0:Unknown,1:Still,2:Tilting,3:Walking,4:Jogging,5:Running,6:Cycling,7:In Vehicle,8:Elevator Up,9:Elevator down,10:Walking Upstairs,11:Walking Downstairs,12:Sleep,13:Walking slow,14:Walking medium,15:Walking fast,16:Walking Uphill,17:Walking downhill,18:Escalator Up,19:Walking up Escalator Up,20:Escalator down,21:Walking down Escalator down
; Orientations=,0:Shirt Pocket,1:Backpack,2:Trousers-Front,3:Trousers-Back,4:Wrist,5:Belt/Hip,6:Hand-Held Flat,7:Neck,8:Handheld Using Phone (Ear),9:Head-Mounted,10:Not Worn,11:Front_pocket_slow,12:Front_pocket_medium,13:Front_pocket_fast,14:Shoulder bag,15:Hand-held reading
; Sensors=,1:Accelerometer,2:Magnetic Field,4:Gyroscope,101:Location,102:Elevation,103:Waypoint,104:Activity Active
8579628598000,3,6,4,0.0399,-0.11704,0.22078
4322661057000,3,6,1,-3.1182902,1.73877,9.115371
8579657864000,3,6,4,-0.05852,-0.03192,0.05852
8581631527000,3,6,2,-38.064,-0.7625,27.7855
4322691850000,3,6,1,-3.3865302,1.45137,9.26865
8579687130000,3,6,4,-0.14098,0.01596,0.03724
8581680355000,3,6,2,-36.8745,-0.183,30.3475
4322722611000,3,6,1,-3.4056902,1.68129,8.6938505
8579716397000,3,6,4,-0.19418,-0.15428,0.16758
4322753404000,3,6,1,-3.2715702,1.2980901,8.25317
8579745663000,3,6,4,-0.41762,-0.48146,0.30324
8581729214000,3,6,2,-36.5695,-1.159,30.3475
4322784165000,3,6,1,-3.29073,1.7004501,8.27233
8581778012000,3,6,2,-35.99,-1.0370001,31.6285
4322814958000,3,6,1,-3.32905,1.7004501,10.41825
8579774929000,3,6,4,-0.66234,-0.73416,0.33782
4322845719000,3,6,1,-3.02249,0.89573,10.858931
8579813931000,3,6,4,-0.37772,-0.43358,0.46018
8581826840000,3,6,2,-35.38,-0.4575,32.269
4322876512000,3,6,1,-2.85005,1.5088501,10.264971
8579843197000,3,6,4,-0.11172,-0.25536,0.52934
8579872464000,3,6,4,-0.38304,-0.1197,0.30058
4322907273000,3,6,1,-2.8117301,1.12565,10.2458105
8579901699000,3,6,4,-0.73948,-0.00798,0.17822
8581875668000,3,6,2,-36.295002,-0.183,31.140501
4322938035000,3,6,1,-2.79257,0.78077,9.306971
8579930966000,3,6,4,-0.90706,-0.22344,0.26068
8581924496000,3,6,2,-34.9225,-2.1655,32.086
4322968827000,3,6,1,-2.62013,0.66581005,9.76681
8579960232000,3,6,4,-0.73416,-0.3192,0.32718
4322999589000,3,6,1,-2.29441,0.74245,10.16917
8579989468000,3,6,4,-0.19152,-0.23142,0.19152
8581973324000,3,6,2,-34.190502,-1.8605,32.4215
4323030351000,3,6,1,-1.9878501,0.85741,9.88177
8580028469000,3,6,4,0.02926,-0.133,-0.11438
8582022152000,3,6,2,-33.8855,-2.7145,32.086
4323061143000,3,6,1,-2.29441,0.74245,9.86261
8580057736000,3,6,4,-0.04788,0.1197,-0.22876
4323091905000,3,6,1,-2.33273,0.37841,9.517731
8580087002000,3,6,4,-0.46018,0.18088,-0.13034
8582070980000,3,6,2,-32.5435,-1.8605,33.5195
4323122666000,3,6,1,-2.50517,0.58917004,8.71301
8580116268000,3,6,4,-0.56392,-0.00798,-0.12502
8582119808000,3,6,2,-33.5805,-5.2460003,32.4215
4323153459000,3,6,1,-2.1219702,0.34009,9.93925
8580145504000,3,6,4,-0.4788,0.15694,-0.16226
4323184220000,3,6,1,-2.04533,0.16765,10.188331
8582168637000,3,6,2,-35.5325,-4.6665,32.086
4323215012000,3,6,1,-2.17945,-0.26345,8.88545
8580174771000,3,6,4,-0.43358,0.48944,-0.2394
8580213772000,3,6,4,-0.2261,0.22344,-0.18088
4323245774000,3,6,1,-2.5243301,-0.22513,9.07705
8580243038000,3,6,4,-0.02128,0.03458,-0.10906
8582217465000,3,6,2,-34.9225,-5.6425,31.140501
4323276566000,3,6,1,-2.71593,-0.11017001,9.306971
8580272305000,3,6,4,-0.16492,0.10906,-0.07714
8582266293000,3,6,2,-34.6175,-5.368,31.9335
4323307328000,3,6,1,-2.86921,-0.12933001,9.90093
8580301571000,3,6,4,-0.44422,0.34048,-0.0665
4323338090000,3,6,1,-2.90753,-0.45505002,9.61353
8580330807000,3,6,4,-0.38836,0.35112,0.00798
8582315121000,3,6,2,-35.685,-6.6185,31.293001
4323368882000,3,6,1,-2.75425,-1.16397,8.9620905
4323399644000,3,6,1,-2.9458501,-0.47421002,9.72849
8580360073000,3,6,4,-0.14098,0.10906,0.16492
8582363949000,3,6,2,-36.417,-6.0695,31.9335
8580389340000,3,6,4,-0.08512,0.1862,0.1197
4323430406000,3,6,1,-3.15661,-0.74245,9.575211
4323430406000,3,6,102,38.42144046,-122.75513609
8580428341000,3,6,4,-0.07448,0.29526,0.16758
8582412777000,3,6,2,-36.5695,-6.222,29.402
4323461167000,3,6,1,-3.4056902,-0.95321006,9.115371
8580457608000,3,6,4,-0.10108,0.2261,0.31122
4323491960000,3,6,1,-3.1374502,-0.68497,8.84713
8580486843000,3,6,4,-0.10374,0.17556,0.21546
8582461605000,3,6,2,-38.064,-6.344,30.5
4323522721000,3,6,1,-3.2524102,-0.64665,8.67469
8580516110000,3,6,4,0.0266,0.07448,0.10108
8582510433000,3,6,2,-38.8265,-5.6425,29.402
4323553513000,3,6,1,-3.30989,-0.81909,8.54057
8580545376000,3,6,4,0.18354,-0.08512,0.09842
4323584306000,3,6,1,-3.32905,-0.62749004,8.75133
8582559811000,3,6,2,-37.332,-6.344,30.195
4323615067000,3,6,1,-3.21409,-0.32093,8.80881
8580574642000,3,6,4,0.16226,-0.12502,0.08512
8580613644000,3,6,4,-0.08512,-0.07182,0.00266
8582608090000,3,6,2,-36.5695,-5.2460003,30.6525
4323645860000,3,6,1,-3.0799701,-0.35925,9.306971
8580642910000,3,6,4,-0.11438,0.03192,-0.02394
4323676652000,3,6,1,-3.1182902,-0.62749004,9.36445
8580672177000,3,6,4,0.00798,0.0399,0.00798
8582656948000,3,6,2,-36.8745,-5.2460003,29.707
4323707414000,3,6,1,-3.19493,-0.49337003,9.01957
8580701474000,3,6,4,0.06384,-0.08778,0.02128
4323738206000,3,6,1,-3.19493,-0.43589002,9.40277
8580730709000,3,6,4,0.00798,-0.10108,0.03458
8582705746000,3,6,2,-35.99,-5.368,30.5
4323768998000,3,6,1,-3.29073,-0.53169,9.53689
8580759976000,3,6,4,0.04788,-0.09044,0.06916
8582754574000,3,6,2,-37.1795,-5.9170003,30.6525
4323799760000,3,6,1,-3.1182902,-0.39757,9.32613
8580799008000,3,6,4,0.05586,-0.08246,0.0399
4323830552000,3,6,1,-3.1182902,-0.45505002,9.517731
8580828274000,3,6,4,0.08246,0.00798,-0.02926
8582803402000,3,6,2,-36.722,-4.5445,30.5
4323861344000,3,6,1,-3.0799701,-0.49337003,9.19201
8582852261000,3,6,2,-36.5695,-3.9650002,30.6525
4323892137000,3,6,1,-3.19493,-0.51253,9.306971
8580857571000,3,6,4,0.0665,0.05852,-0.04256
8580886807000,3,6,4,0.0798,0.08512,-0.01596
4323922898000,3,6,1,-3.21409,-0.41673002,9.28781
8582901058000,3,6,2,-36.722,-4.1175,28.7615
4323953690000,3,6,1,-3.0991302,-0.28261,9.115371
8580916073000,3,6,4,0.1463,0.01862,0.01862
8580945340000,3,6,4,0.2128,-0.08246,0.0266
8582949887000,3,6,2,-37.4845,-5.6425,30.3475
4323984452000,3,6,1,-3.06081,-0.22513,9.441091
8580974606000,3,6,4,0.1729,-0.06118,-0.00532
4324015244000,3,6,1,-3.06081,-0.24429001,9.46025
8581013607000,3,6,4,0.09044,0.01862,-0.04256
8582998715000,3,6,2,-36.5695,-3.9650002,29.707
4324046006000,3,6,1,-3.0991302,-0.32093,9.249491
8581042874000,3,6,4,0.06118,0.01064,-0.02926
4324076798000,3,6,1,-3.06081,-0.28261,9.40277
4324107560000,3,6,1,-3.0991302,-0.22513,9.383611
8581072140000,3,6,4,0.15162,0.00266,-0.06384
8583047543000,3,6,2,-36.295002,-5.6425,30.012001
8581101406000,3,6,4,0.18886,-0.01862,-0.06118
8583096371000,3,6,2,-35.5325,-3.9650002,30.6525
4324138352000,3,6,1,-3.0799701,-0.18681,9.28781
8581130673000,3,6,4,0.15694,-0.01596,-0.05586
4324169114000,3,6,1,-3.21409,-0.41673002,9.575211
4324199906000,3,6,1,-3.3673701,-0.47421002,9.32613
8581159909000,3,6,4,0.11704,0.08778,0.0
8583145199000,3,6,2,-36.295002,-3.9650002,30.3475
8581198941000,3,6,4,0.17822,0.1197,0.12768
8583194058000,3,6,2,-36.722,-2.8365,30.195
4324230699000,3,6,1,-3.00333,0.37841,9.0962105
8581228237000,3,6,4,0.00798,0.00266,0.04256
4324261491000,3,6,1,-3.1182902,-0.07185,9.13453
8581257504000,3,6,4,-0.00266,-0.09842,0.05054
8583242855000,3,6,2,-38.674,-4.5445,29.8595
4324292252000,3,6,1,-3.2715702,-0.16765,9.0962105
8581286770000,3,6,4,-0.03724,-0.1729,0.09576
4324323045000,3,6,1,-3.0991302,0.14849001,9.517731
8583291683000,3,6,2,-35.5325,-3.4160001,29.402
4324353837000,3,6,1,-3.06081,0.07185,9.441091
8581316037000,3,6,4,-0.06384,-0.1197,0.05054
8581345303000,3,6,4,-0.03192,-0.1197,0.02926
8583340512000,3,6,2,-35.5325,-3.4160001,31.140501
4324384599000,3,6,1,-3.0991302,-0.11017001,9.55605
8581374569000,3,6,4,0.00532,-0.10374,0.0399
4324415391000,3,6,1,-3.1182902,-0.07185,9.61353
4324415391000,3,6,102,38.42144142,-122.75513495
8581413571000,3,6,4,0.01862,-0.00798,0.02926
8583389340000,3,6,2,-36.295002,-3.9650002,30.012001
4324446153000,3,6,1,-3.0799701,0.0,9.55605
8583438168000,3,6,2,-36.295002,-3.1415,30.3475
